review_overall,review_aroma,review_appearance,review_palate,review_taste,cluster
4.5,4.5,4.5,5.0,4.5,317
3.5,3.5,4.0,4.0,3.5,2
3.5,3.0,3.0,3.5,3.5,482
4.0,4.0,4.5,4.0,4.5,10
4.0,4.0,3.5,4.0,4.0,35
4.0,3.0,3.5,4.5,4.0,730
4.0,4.5,4.5,4.0,4.0,46
2.5,3.5,3.0,2.5,2.0,-1
4.5,4.0,4.0,4.5,4.5,135
4.5,4.0,3.0,4.0,4.0,597
2.0,2.5,3.0,2.5,2.0,523
4.0,4.0,3.5,4.0,4.0,35
4.0,4.0,4.0,4.0,3.5,38
2.0,2.5,2.0,1.5,2.0,804
4.0,4.5,4.5,4.5,4.0,378
4.5,4.5,4.0,5.0,4.5,659
3.0,3.0,3.5,3.0,3.5,747
2.0,4.0,4.0,3.5,3.0,-1
3.0,3.0,3.0,3.5,3.5,552
3.0,4.0,4.0,4.0,3.5,73
4.0,4.0,4.0,3.5,4.0,194
4.0,4.5,5.0,4.5,4.0,1050
3.5,2.5,4.0,3.0,3.5,1118
4.0,4.5,4.0,3.5,4.5,466
4.5,4.5,4.0,4.5,4.5,153
4.0,3.5,4.0,3.0,4.0,592
3.5,3.5,3.5,3.5,3.5,134
3.5,4.0,4.0,3.0,4.0,330
3.5,3.0,3.0,3.0,3.5,29
1.5,1.5,2.0,1.5,1.5,1105
4.5,4.0,4.0,4.0,4.5,131
3.5,4.0,4.0,3.5,3.5,51
3.5,3.5,3.5,3.5,3.5,134
4.5,4.5,4.5,4.5,4.0,19
4.0,4.5,4.5,3.5,4.5,76
3.5,4.0,4.0,3.5,3.5,51
3.0,3.0,4.5,3.5,3.0,1100
3.5,3.5,4.0,4.0,4.0,48
4.0,4.5,3.5,4.0,4.0,328
3.5,3.5,3.5,3.0,3.0,128
3.5,4.0,4.5,4.5,4.0,593
3.0,3.0,3.5,3.5,3.0,198
4.0,4.5,4.0,4.0,4.5,70
2.5,2.0,3.0,2.5,2.0,369
3.5,3.5,4.0,4.0,3.5,2
3.5,4.5,4.5,4.0,4.0,285
4.0,4.5,4.0,4.5,4.0,203
4.5,4.0,4.0,4.0,4.0,25
3.5,4.0,4.5,4.0,3.5,230
2.0,3.0,3.5,3.5,1.5,-1
4.0,4.0,4.0,4.0,4.0,49
3.5,3.0,4.5,3.0,3.0,-1
4.0,2.5,3.0,3.0,3.0,387
4.0,3.5,2.5,3.0,3.5,-1
4.5,4.0,4.0,4.0,3.5,163
2.0,3.0,4.0,2.0,2.0,639
3.5,3.5,3.0,4.0,3.5,223
4.0,4.0,4.0,4.0,4.0,49
5.0,3.5,4.0,4.0,4.0,890
5.0,4.5,4.0,4.5,4.5,241
3.0,3.5,3.0,3.0,2.5,856
4.0,4.0,4.0,4.0,4.0,49
4.0,3.5,2.0,3.0,4.0,-1
2.0,3.0,4.0,3.5,2.5,919
4.0,4.0,4.0,4.0,4.5,34
3.5,4.0,4.0,3.5,3.5,51
4.0,4.0,4.5,4.0,4.0,12
4.0,4.5,4.0,4.0,4.0,8
3.5,3.5,3.0,4.0,3.5,223
4.5,4.5,5.0,4.0,4.0,803
4.0,4.0,4.0,4.0,4.5,34
3.5,4.0,4.0,4.0,3.5,90
2.0,3.0,4.0,3.0,2.5,907
4.5,4.5,4.0,4.5,4.5,153
4.5,4.0,4.0,4.0,4.5,131
3.0,3.0,3.0,2.5,3.5,943
4.5,4.5,4.5,4.5,4.5,59
4.5,4.0,4.0,4.0,4.0,25
3.5,4.0,4.0,3.5,4.5,113
4.0,3.5,4.0,4.0,4.0,124
4.0,4.5,4.0,3.5,4.0,21
3.0,3.0,3.0,3.5,3.5,552
4.5,5.0,4.5,4.0,4.5,53
4.0,3.5,5.0,3.5,4.0,576
4.0,4.5,4.0,4.0,4.5,70
5.0,4.0,3.5,4.5,4.5,915
4.0,4.0,4.0,4.0,4.0,49
4.0,3.5,3.5,3.5,4.0,150
4.5,3.5,4.0,4.5,4.5,74
3.5,3.5,3.5,4.0,4.0,322
3.0,4.0,4.0,3.0,4.5,-1
3.5,3.5,3.5,3.0,3.5,30
4.5,4.0,4.0,4.0,4.5,131
5.0,3.5,4.0,4.5,4.0,979
4.5,3.5,4.5,3.5,3.5,1119
3.0,4.5,4.0,3.5,3.5,1104
2.5,2.5,3.0,2.5,2.0,929
3.5,3.5,4.0,3.0,3.0,298
2.5,2.5,4.0,2.5,2.5,465
3.0,3.5,3.5,4.0,4.0,892
4.0,4.0,4.0,4.0,4.0,49
3.5,3.5,3.5,3.5,3.5,134
3.0,2.0,3.0,3.0,3.0,127
4.0,4.0,5.0,3.0,4.0,442
4.5,3.5,3.5,4.5,4.0,37
3.5,3.5,4.0,3.0,3.0,298
3.0,3.5,3.0,3.0,3.0,789
4.5,4.0,4.0,3.5,4.5,180
4.0,4.0,3.5,4.0,4.0,35
4.5,4.5,4.5,4.0,4.5,60
3.5,3.5,4.0,3.5,3.5,6
4.0,3.0,2.0,4.0,4.0,-1
4.0,3.5,4.0,4.0,3.5,16
4.5,3.0,3.5,4.0,4.0,20
3.5,3.5,3.5,3.5,3.0,139
3.5,4.0,4.0,4.0,3.5,90
3.5,3.5,3.0,3.5,4.0,677
3.5,4.0,4.0,4.5,4.5,325
3.5,3.5,4.0,3.5,3.5,6
4.5,3.5,4.0,4.0,4.5,61
4.0,2.0,4.5,4.0,3.0,-1
4.5,4.5,4.5,4.0,4.5,60
4.5,4.0,4.0,4.5,4.5,135
4.5,4.5,4.5,4.5,4.5,59
5.0,4.0,5.0,5.0,4.5,561
5.0,5.0,5.0,5.0,5.0,0
4.0,4.5,3.5,4.0,3.0,1120
4.0,3.5,4.0,4.0,4.0,124
3.5,4.0,3.5,4.0,3.5,207
4.5,4.0,4.5,4.5,4.5,136
4.0,3.5,4.0,3.5,3.5,123
3.5,3.5,4.0,3.0,4.0,205
2.0,4.0,2.5,2.0,2.0,-1
5.0,3.0,3.0,4.0,3.0,1121
3.5,4.0,4.0,3.5,3.5,51
2.0,3.0,4.0,3.0,2.0,911
3.5,4.5,4.5,4.0,4.5,154
3.5,4.0,3.5,3.5,3.5,149
4.5,4.0,4.5,4.5,5.0,365
4.5,3.0,3.5,4.5,4.0,507
5.0,5.0,5.0,5.0,5.0,0
4.0,4.5,3.5,4.0,4.5,421
4.5,4.0,4.0,3.5,4.5,180
4.0,4.0,4.0,3.5,4.0,194
3.5,3.0,3.5,3.0,3.0,570
3.5,3.5,4.5,3.5,3.5,231
4.0,3.5,3.5,4.0,4.0,26
4.0,4.0,4.0,4.0,4.0,49
4.0,3.5,4.5,4.0,3.5,360
3.0,3.5,4.0,4.0,3.0,468
3.0,2.0,1.5,3.0,3.5,-1
4.0,3.5,4.5,4.5,3.5,1122
3.5,4.0,3.5,3.5,3.5,149
4.5,3.5,4.5,4.5,4.0,805
4.0,4.0,4.0,4.0,4.5,34
3.0,3.5,3.5,3.5,4.5,-1
4.5,4.5,4.0,4.0,5.0,734
4.5,3.5,4.0,4.0,4.0,186
4.0,3.5,4.0,4.5,4.0,335
4.0,4.0,4.0,4.0,4.0,49
4.5,3.5,3.5,3.0,4.5,-1
5.0,4.5,4.5,4.5,4.5,85
4.0,4.5,4.0,4.5,4.0,203
4.5,5.0,4.5,4.5,5.0,36
4.5,4.5,4.5,5.0,5.0,395
3.5,2.0,4.5,4.0,3.5,-1
4.0,3.5,4.0,4.0,4.5,142
3.0,3.0,3.0,4.0,1.0,-1
4.0,2.5,2.5,2.5,3.0,559
3.5,3.5,3.0,3.5,3.5,416
4.0,4.0,4.5,4.0,4.5,10
2.0,3.0,3.0,2.0,2.0,1038
3.5,3.5,3.5,4.0,3.0,161
4.0,4.0,5.0,4.0,4.5,165
4.5,4.5,4.5,4.5,4.5,59
4.5,4.5,4.5,4.5,4.5,59
4.5,4.5,4.5,4.5,4.5,59
4.0,4.0,4.5,4.0,4.0,12
4.5,4.0,5.0,4.5,4.0,755
3.0,4.5,4.5,4.0,4.5,351
4.5,4.5,4.5,5.0,4.5,317
4.0,3.5,4.0,3.0,4.0,592
4.5,4.0,4.0,4.5,4.5,135
3.0,4.0,4.0,3.5,4.0,866
4.0,4.0,4.0,4.0,4.0,49
4.0,4.0,4.0,4.0,4.0,49
4.0,4.0,4.0,4.0,3.5,38
1.5,2.0,2.0,2.0,2.0,591
4.0,4.0,4.0,3.5,3.5,177
4.5,4.0,4.0,4.5,4.0,192
4.0,3.5,4.0,3.0,3.5,581
4.0,4.0,4.5,3.5,3.5,52
4.5,5.0,4.5,4.0,4.5,53
1.0,1.5,4.0,3.0,1.0,-1
4.5,5.0,4.5,4.0,5.0,652
3.0,3.0,3.0,3.0,3.5,590
4.0,4.0,4.0,4.0,3.5,38
2.5,3.0,2.0,2.5,3.0,-1
3.5,3.0,2.0,3.0,3.0,1123
3.0,3.0,3.0,3.0,3.5,590
3.5,3.5,4.0,3.5,4.0,357
1.5,1.5,2.0,1.5,2.0,-1
3.5,4.5,4.0,4.5,4.5,1108
4.5,4.0,4.5,3.5,4.5,238
3.5,4.0,3.5,3.5,4.0,228
4.5,4.0,3.5,4.0,4.0,244
3.0,3.0,3.0,3.0,3.0,92
3.5,3.5,3.5,3.0,3.5,30
3.5,3.0,3.0,3.0,3.5,29
3.5,4.5,4.0,3.0,3.5,980
3.0,2.0,3.5,4.0,2.5,398
3.5,4.0,4.0,4.0,4.0,79
4.0,4.5,4.0,4.0,4.5,70
2.0,3.5,4.0,3.5,2.0,-1
3.0,3.5,4.0,3.5,3.5,384
3.0,3.5,3.5,3.5,4.0,275
4.0,4.0,4.0,4.0,4.0,49
4.0,3.5,4.5,4.0,3.5,360
4.5,4.0,4.5,4.0,4.5,99
3.5,4.0,4.0,4.0,4.0,79
4.0,4.0,4.0,4.0,4.0,49
4.5,4.5,4.0,4.0,4.5,5
3.5,4.0,4.0,3.5,3.0,169
3.5,3.0,3.5,3.5,3.5,14
4.0,3.5,3.5,4.0,4.0,26
4.5,3.5,3.5,4.0,4.0,350
3.5,3.5,3.5,3.5,3.5,134
3.5,2.5,3.0,3.0,2.5,844
4.0,4.5,4.5,4.0,4.5,9
4.0,4.0,4.0,4.0,4.0,49
2.5,3.0,3.5,3.5,2.5,78
4.0,3.5,3.0,4.0,3.5,222
4.0,4.0,4.0,4.5,4.0,122
5.0,4.5,4.5,5.0,4.5,388
4.0,4.0,4.0,4.0,4.0,49
3.5,3.0,4.0,3.5,3.5,255
4.0,4.0,4.0,3.5,4.0,194
3.5,3.0,3.0,3.5,3.5,482
4.0,3.0,3.0,3.5,4.0,224
3.0,3.5,3.5,3.0,3.0,458
3.5,1.5,3.5,3.5,4.0,-1
4.5,4.5,4.0,4.5,4.0,1
5.0,4.5,4.0,5.0,4.5,402
4.0,3.5,4.0,4.0,3.5,16
4.5,4.5,4.5,4.0,4.5,60
3.5,4.0,3.5,3.5,4.0,228
4.0,3.5,4.0,4.0,4.0,124
4.5,4.5,4.0,5.0,4.5,659
5.0,3.0,4.0,4.0,4.0,737
3.5,3.0,3.5,3.0,3.5,210
4.0,4.5,4.5,4.5,4.0,378
3.5,3.5,3.0,3.0,3.5,226
4.0,4.0,3.5,3.0,3.5,304
3.0,3.0,3.0,3.0,3.0,92
4.0,4.0,4.0,4.0,4.5,34
3.0,3.5,4.0,3.5,4.0,414
4.5,4.5,4.5,4.0,4.5,60
3.5,3.5,4.0,3.5,4.0,357
3.5,3.0,4.0,4.0,3.5,11
4.0,4.5,4.5,4.5,4.5,371
4.5,5.0,4.5,4.0,4.0,625
3.0,3.0,4.0,4.0,3.0,549
4.0,2.5,4.0,3.5,2.5,-1
2.0,3.0,3.5,2.5,3.0,-1
3.0,3.0,3.0,3.0,3.0,92
4.5,4.0,4.0,4.0,4.0,25
4.0,3.5,4.0,4.0,4.5,142
4.0,4.5,2.0,2.0,4.5,-1
4.0,4.0,3.5,4.0,4.0,35
3.5,3.0,3.0,3.0,3.5,29
4.5,4.0,4.0,4.0,4.0,25
4.0,4.5,2.5,4.5,4.0,-1
3.5,3.5,3.5,4.0,4.0,322
4.5,4.0,4.5,5.0,4.5,271
4.0,3.5,3.0,4.0,3.5,222
4.0,3.5,3.5,4.0,3.0,1002
3.0,4.0,3.5,3.0,3.5,869
5.0,5.0,4.5,4.0,4.5,790
4.0,4.5,4.0,4.5,4.5,148
4.0,4.5,4.5,4.5,4.5,371
4.0,4.0,4.0,3.5,4.0,194
3.5,4.5,3.0,4.0,4.0,1047
3.5,4.0,4.0,4.5,4.0,408
2.5,2.5,3.0,3.0,3.0,289
3.5,2.0,4.0,4.0,3.5,560
4.5,4.0,4.5,4.0,4.5,99
4.5,4.5,4.0,4.5,4.5,153
4.0,4.0,4.0,4.0,4.5,34
3.0,4.0,4.0,3.5,3.0,784
3.5,3.0,3.5,4.0,3.0,821
2.5,4.0,4.0,2.5,2.5,1124
4.5,4.5,4.0,4.0,4.5,5
3.0,3.5,4.0,3.0,3.5,380
3.5,3.5,3.5,3.0,3.0,128
3.5,4.0,4.0,2.5,3.0,939
2.0,2.0,1.0,1.5,2.0,-1
4.5,4.0,3.5,4.5,4.0,269
3.5,3.5,3.5,3.0,3.5,30
3.0,2.5,3.0,3.0,3.0,58
4.5,5.0,4.0,4.5,5.0,319
4.0,3.5,4.0,3.5,4.0,164
2.0,2.0,3.0,1.5,2.0,1125
4.0,4.0,3.5,3.5,3.5,278
4.5,4.5,3.5,4.5,4.5,257
3.0,3.5,4.0,4.0,3.5,72
4.0,4.0,4.0,4.0,4.5,34
3.5,4.0,3.5,3.0,4.0,434
4.0,3.5,4.5,3.5,4.0,233
4.0,4.5,4.0,4.5,4.0,203
4.5,4.5,4.0,4.5,4.0,1
4.5,4.5,4.5,4.5,4.5,59
3.0,1.5,3.0,1.0,2.5,-1
1.0,2.0,2.0,2.0,1.0,987
3.0,3.5,3.5,3.0,3.5,106
4.0,4.0,4.0,4.0,4.0,49
4.0,4.0,4.0,4.0,4.0,49
4.0,4.0,4.5,4.0,3.5,236
4.5,4.0,3.5,4.5,4.0,269
4.5,4.0,4.0,4.0,4.5,131
3.5,4.0,3.5,4.0,4.5,1126
3.5,3.5,4.0,3.0,3.0,298
5.0,4.5,4.5,5.0,5.0,495
4.0,4.0,4.0,4.0,4.0,49
4.5,3.5,4.5,4.5,4.0,805
2.0,2.0,2.5,2.5,2.0,1127
4.0,4.0,3.0,3.5,4.0,56
2.5,3.0,3.0,2.5,2.5,429
4.5,3.5,3.5,4.0,4.0,350
4.0,3.5,3.5,4.0,3.5,159
4.0,4.0,4.0,4.0,4.0,49
1.5,1.0,2.0,1.0,1.0,-1
4.0,4.5,4.0,4.5,4.5,148
4.0,4.0,4.5,3.5,4.0,94
4.5,4.5,4.5,4.5,4.5,59
5.0,4.5,4.5,5.0,5.0,495
4.0,4.0,4.0,3.5,4.5,101
4.0,3.0,3.5,4.5,4.5,-1
4.0,3.5,4.0,4.0,4.0,124
5.0,4.0,4.5,4.0,4.0,305
4.0,4.5,3.5,4.5,4.0,326
4.0,3.5,3.5,3.0,4.5,1128
4.5,3.5,4.5,3.5,3.5,1119
4.0,4.5,4.0,4.5,4.5,148
2.0,1.5,2.0,1.0,1.5,-1
4.5,4.0,4.5,4.0,4.0,82
4.0,3.5,3.5,4.0,4.0,26
3.0,3.0,4.0,3.5,3.5,538
3.5,3.0,3.0,3.5,3.5,482
4.5,4.0,4.0,4.0,4.0,25
4.0,4.5,4.5,3.5,4.5,76
4.5,4.0,3.5,4.5,4.5,338
3.5,4.0,3.5,3.5,3.0,103
1.0,1.0,1.0,1.0,1.5,1129
4.0,3.5,3.5,4.0,4.0,26
4.0,4.0,4.0,4.0,4.0,49
2.5,4.0,3.0,3.0,3.5,1063
3.5,4.0,4.5,4.0,3.5,230
4.0,4.0,4.0,4.0,4.0,49
2.5,2.5,3.5,2.5,2.5,1103
4.0,5.0,4.5,3.5,4.0,1130
4.0,3.0,3.5,4.0,3.0,861
2.0,2.0,2.0,2.0,2.0,520
3.0,3.0,3.0,3.0,3.5,590
4.5,3.0,2.5,4.0,3.5,-1
3.5,3.5,4.0,4.0,4.0,48
3.0,1.5,4.0,2.5,1.5,-1
2.5,4.0,3.5,3.0,3.0,-1
3.5,3.5,2.5,3.0,3.5,1043
4.0,4.0,3.5,4.0,4.5,138
3.0,3.5,3.5,3.5,3.5,23
2.0,2.5,3.0,2.0,2.0,188
2.5,1.0,3.0,3.5,3.5,-1
3.5,3.5,4.0,3.0,3.5,237
3.0,3.0,3.5,4.0,3.0,109
3.5,4.0,3.5,3.5,3.5,149
3.0,3.0,2.0,3.0,2.0,-1
5.0,4.0,4.0,5.0,4.0,976
4.0,4.0,4.0,4.0,3.5,38
4.5,4.0,4.0,4.0,4.0,25
4.5,4.0,4.0,4.0,4.0,25
4.0,3.5,3.5,3.5,4.0,150
4.0,3.5,4.5,3.5,4.0,233
4.5,4.5,4.0,4.0,4.5,5
3.5,3.0,3.0,3.0,3.0,415
3.5,4.5,4.0,4.5,4.5,1108
3.0,3.5,4.5,3.0,4.0,401
4.0,3.5,3.5,3.5,4.0,150
2.0,3.0,4.0,1.5,2.0,-1
1.0,1.0,2.0,1.0,1.5,-1
1.5,1.5,3.0,1.5,1.5,-1
4.0,4.5,3.5,3.5,4.0,391
3.5,4.0,4.5,4.0,4.0,93
4.0,4.5,4.5,4.5,4.0,378
2.5,2.0,2.5,1.5,2.0,1131
4.0,4.5,4.0,4.0,4.5,70
4.5,4.5,4.0,4.0,4.5,5
4.5,4.5,4.5,4.5,4.5,59
2.5,1.5,4.0,3.0,2.0,-1
3.5,3.0,3.5,4.0,3.5,449
3.5,4.0,3.5,4.0,3.5,207
4.0,3.5,4.0,3.5,3.0,95
4.5,4.5,4.0,4.0,4.5,5
4.0,3.5,4.0,3.5,4.0,164
4.0,4.0,4.5,4.0,4.0,12
4.0,3.0,4.0,3.5,4.0,616
4.5,4.0,4.0,3.5,4.0,125
1.5,3.0,3.5,2.5,1.5,1132
4.0,4.5,4.0,5.0,4.5,208
4.0,2.0,4.0,3.0,3.5,-1
3.5,4.0,4.5,3.0,3.5,202
4.0,4.0,3.5,3.5,4.0,81
4.0,4.0,3.5,3.5,4.0,81
4.0,4.5,4.0,5.0,3.5,297
5.0,4.5,4.0,4.5,5.0,291
4.5,4.0,4.0,4.5,4.0,192
4.0,3.5,4.5,4.5,4.0,249
5.0,4.0,5.0,4.5,5.0,294
4.0,4.0,4.0,4.0,4.0,49
4.5,3.0,5.0,5.0,3.5,-1
5.0,4.5,4.5,5.0,4.5,388
3.0,3.5,4.0,3.0,3.0,284
4.0,4.5,4.5,4.0,4.5,9
4.0,4.5,4.5,4.0,4.5,9
4.5,4.5,4.5,4.5,5.0,220
2.0,2.5,2.5,3.0,3.0,1014
5.0,4.0,4.0,4.0,4.5,171
2.0,4.0,4.0,3.0,2.0,1045
4.0,4.0,4.5,4.0,4.0,12
3.0,3.5,3.5,3.5,3.5,23
4.5,4.0,4.5,4.5,4.5,136
4.0,3.5,4.5,4.5,4.0,249
4.0,3.5,4.0,4.0,3.5,16
4.0,3.5,4.0,4.0,3.5,16
3.0,3.0,3.0,3.0,3.5,590
4.5,4.5,4.5,5.0,4.0,347
3.0,2.0,3.0,3.0,3.5,1133
3.0,2.5,3.0,2.5,2.5,110
4.0,3.5,3.5,3.5,3.5,13
3.0,4.0,3.5,3.0,2.5,-1
3.5,3.5,4.0,4.0,3.5,2
4.5,4.0,4.5,5.0,5.0,394
2.5,3.0,4.0,2.5,3.0,772
4.0,5.0,4.0,4.5,4.0,417
4.5,4.0,4.0,4.0,4.5,131
4.5,4.5,4.0,4.5,4.5,153
3.5,3.0,4.0,3.5,3.5,255
4.0,3.5,4.0,3.5,3.5,123
3.5,2.5,4.0,4.0,3.5,571
4.0,4.0,4.5,4.0,4.0,12
4.0,3.5,4.5,4.5,4.0,249
4.5,5.0,4.5,4.0,4.5,53
3.5,3.0,3.0,3.5,3.0,587
4.0,4.0,4.0,3.0,3.5,313
4.0,4.0,4.5,4.5,4.5,191
3.5,3.5,3.5,3.5,4.0,219
4.5,5.0,3.5,4.0,4.5,1116
4.5,5.0,4.0,4.0,5.0,502
4.5,4.5,4.0,4.0,4.5,5
4.5,4.5,4.5,4.5,5.0,220
4.5,4.0,4.0,4.0,4.0,25
3.5,4.0,4.5,4.0,3.5,230
4.0,3.5,3.5,4.0,3.5,159
4.0,3.5,2.0,4.0,4.0,-1
4.0,5.0,4.0,3.0,4.5,-1
4.0,3.0,2.5,3.5,3.5,874
4.0,4.0,3.5,3.5,4.0,81
5.0,4.0,3.5,4.5,4.0,173
2.0,2.0,4.0,3.0,1.5,836
3.5,3.5,3.5,3.5,3.5,134
3.5,5.0,4.0,4.0,4.5,1134
3.5,3.0,2.0,3.5,3.5,1009
3.5,3.5,4.0,4.0,4.0,48
4.0,4.5,4.0,3.5,4.0,21
3.5,4.0,3.5,3.0,4.0,434
3.0,3.5,4.0,2.5,3.0,678
4.0,3.0,4.0,4.5,4.5,596
3.5,3.0,4.5,4.5,3.5,1135
3.5,3.0,4.0,3.0,3.5,168
4.0,4.5,5.0,4.0,4.5,225
4.0,4.0,3.5,4.0,4.0,35
4.5,4.0,4.5,4.5,4.5,136
4.0,3.5,4.0,3.5,3.5,123
3.5,3.0,4.0,3.5,3.0,726
1.0,2.5,3.5,1.5,1.5,-1
4.5,4.5,4.0,4.0,4.5,5
4.0,4.0,4.5,4.0,3.5,236
4.0,4.0,4.0,3.5,4.0,194
4.5,4.5,4.0,4.5,5.0,433
4.0,3.0,3.5,3.5,4.0,321
4.5,4.0,4.5,4.0,4.0,82
4.0,4.0,4.0,4.0,4.0,49
4.0,4.5,4.0,3.5,4.0,21
3.5,4.0,4.5,4.0,4.0,93
3.5,4.0,3.5,3.5,4.0,228
4.0,4.0,4.0,4.0,3.5,38
4.0,4.0,4.0,3.0,4.0,260
3.5,3.5,4.0,2.5,3.5,832
3.0,3.0,3.5,3.0,4.0,-1
4.0,3.0,3.5,3.5,3.5,412
4.0,4.0,4.0,3.5,4.5,101
4.0,3.5,4.0,3.5,4.0,164
4.0,3.5,4.0,4.0,4.0,124
4.0,4.5,3.5,3.5,4.0,391
4.0,4.0,4.5,4.0,4.0,12
4.0,4.5,4.0,5.0,5.0,1029
3.5,3.5,4.0,3.0,3.0,298
4.0,4.0,4.0,3.5,3.5,177
2.0,2.5,2.5,3.0,2.0,1095
3.5,3.5,4.0,4.0,3.5,2
3.0,3.5,3.0,3.0,3.0,789
3.0,3.5,3.5,3.5,3.5,23
4.0,4.0,4.0,3.5,3.5,177
3.5,3.0,4.0,4.0,4.0,573
3.0,3.5,4.0,3.5,3.0,206
3.5,4.0,3.0,3.5,4.5,1072
4.0,4.0,3.0,4.0,3.5,710
2.5,4.5,3.5,4.0,4.0,-1
4.0,3.5,3.5,3.0,3.0,574
3.5,3.0,3.5,3.5,4.0,144
4.0,3.5,3.5,3.0,3.5,265
4.0,4.0,4.5,4.5,4.5,191
4.5,4.0,4.5,4.0,4.0,82
2.5,2.5,4.0,2.5,2.5,465
5.0,5.0,4.5,4.5,5.0,155
3.5,3.5,3.0,3.0,3.5,226
4.0,4.5,4.0,4.0,4.0,8
3.5,3.5,3.5,3.5,3.0,139
3.5,3.0,3.0,3.5,3.5,482
4.0,4.5,3.5,4.0,4.0,328
4.0,4.5,3.0,4.0,4.5,530
5.0,4.5,5.0,4.0,4.5,-1
4.5,5.0,4.5,5.0,4.0,1030
2.5,3.5,4.5,3.0,2.5,660
3.5,3.0,4.0,4.0,3.5,11
3.0,3.0,4.5,4.0,3.0,650
5.0,4.5,4.0,4.5,4.5,241
4.0,4.0,4.0,4.0,4.5,34
3.5,4.0,4.0,4.0,3.5,90
4.0,3.5,3.5,4.5,4.0,611
4.5,4.0,4.0,4.5,4.0,192
3.5,4.0,4.0,3.5,4.0,89
4.0,3.5,3.5,4.0,4.0,26
4.0,4.5,4.5,4.5,4.0,378
4.5,4.0,4.5,4.5,4.5,136
3.5,4.0,4.0,3.5,3.5,51
1.0,1.0,3.0,3.0,1.0,-1
4.0,4.5,4.0,4.0,4.0,8
4.5,4.5,5.0,4.0,4.0,803
4.0,3.5,4.0,4.0,4.0,124
4.0,3.0,3.0,3.0,3.5,956
4.0,4.0,4.0,4.0,4.0,49
3.0,3.5,3.5,4.5,1.5,1136
4.0,3.5,4.0,4.0,3.5,16
4.0,3.5,3.0,4.0,4.0,187
3.0,2.0,3.5,2.5,3.0,-1
3.0,4.0,3.5,3.0,3.0,253
3.0,3.5,2.5,3.0,3.5,1058
4.0,4.5,3.0,3.5,4.0,841
4.5,4.5,4.5,4.0,4.0,181
4.5,4.0,4.0,4.0,4.5,131
4.0,3.0,3.0,4.0,4.0,201
4.5,4.0,4.0,4.5,4.0,192
2.5,3.0,4.0,2.5,2.0,1137
3.5,4.0,4.0,4.0,3.5,90
4.5,4.5,5.0,4.0,4.5,800
4.0,4.0,3.0,4.0,4.0,528
4.0,3.5,4.5,4.0,4.5,450
3.5,3.5,3.5,3.0,3.5,30
3.0,2.5,3.0,3.0,2.5,899
3.0,3.5,3.5,3.0,3.0,458
4.0,4.0,3.5,4.5,4.5,676
3.0,5.0,3.5,3.5,4.0,-1
3.0,3.5,4.0,2.5,3.5,1138
3.0,3.0,4.0,4.0,3.0,549
2.0,1.5,3.0,3.0,2.5,1139
4.0,3.5,3.5,3.0,4.0,748
3.5,4.0,4.0,3.5,3.5,51
4.5,4.0,4.5,4.5,4.5,136
4.0,4.0,3.5,4.0,4.0,35
4.0,3.5,4.0,4.0,3.5,16
3.0,3.0,4.0,3.5,3.0,712
3.5,3.5,4.0,4.0,3.5,2
3.5,3.5,4.0,3.5,3.5,6
4.0,4.0,4.0,4.5,4.5,86
4.0,4.0,4.0,3.5,4.0,194
3.5,3.5,4.0,3.0,3.0,298
4.0,4.5,5.0,4.0,4.5,225
4.5,4.0,4.5,4.0,4.0,82
4.5,3.5,4.0,4.0,3.5,316
2.5,3.5,4.0,3.0,2.5,585
4.0,4.0,3.5,4.5,4.0,493
4.0,1.5,2.5,3.0,2.5,-1
5.0,4.5,4.5,4.5,5.0,212
4.0,3.5,4.0,3.5,4.0,164
4.0,4.0,4.0,4.5,4.5,86
4.5,4.0,4.5,4.0,4.5,99
3.0,3.0,3.5,3.5,3.0,198
4.5,5.0,4.5,5.0,4.5,481
4.0,3.5,4.0,3.0,4.0,592
4.0,3.0,3.5,3.5,3.5,412
4.5,4.5,4.5,4.5,4.5,59
4.5,4.0,4.0,4.0,4.5,131
4.5,4.0,3.5,4.0,4.5,336
2.5,2.5,4.0,2.5,2.5,465
4.0,4.5,4.0,4.0,4.0,8
4.0,4.0,4.0,4.0,4.0,49
3.5,3.5,3.5,2.5,3.0,1013
4.5,4.5,4.5,4.5,4.5,59
3.5,3.5,4.0,3.5,3.5,6
4.5,4.0,4.0,4.0,4.0,25
4.0,4.0,4.0,4.0,3.5,38
4.0,3.5,4.0,3.5,3.5,123
4.0,3.5,4.0,4.0,4.0,124
3.5,4.0,4.5,2.5,4.0,-1
3.0,3.5,4.5,4.5,3.5,-1
3.0,3.0,4.0,3.5,3.0,712
3.5,4.0,4.0,4.5,4.0,408
4.0,3.5,4.0,4.5,4.0,335
4.0,3.5,4.0,4.5,4.5,349
3.5,3.5,3.0,4.0,3.0,882
3.5,2.0,2.5,3.0,3.5,-1
3.5,4.0,4.0,3.0,3.5,117
2.5,2.0,3.5,3.5,2.5,807
4.5,4.5,4.0,4.0,4.5,5
3.5,2.5,3.0,4.0,3.0,-1
3.0,4.0,3.5,3.0,3.0,253
4.0,4.0,4.0,4.0,4.0,49
4.0,4.5,4.0,3.5,4.5,466
4.0,4.0,4.5,4.0,4.5,10
4.5,4.5,5.0,4.0,4.0,803
